ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5112660,Female,No,No,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,Yes,No,No,No,Managers,3.0,-2.0,0
5112661,Female,No,No,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,Yes,No,No,No,Managers,3.0,-12.0,0
5112662,Female,No,No,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,Yes,No,No,No,Managers,3.0,-25.0,0
5112663,Female,No,No,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,Yes,No,No,No,Managers,3.0,-32.0,0
5112664,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-41.0,0
5112665,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-24.0,0
5112666,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-8.0,0
5112672,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-57.0,0
5112673,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-48.0,0
5112674,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-17.0,0
5112675,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-24.0,0
5112676,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-24.0,0
5112677,Female,No,Yes,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,Yes,No,No,Yes,High skill tech staff,1.0,-37.0,0
5112681,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-9.0,0
5112682,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-33.0,0
5112683,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-40.0,0
5112684,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-41.0,0
5112685,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-57.0,0
5112686,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-33.0,0
5112687,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-22.0,0
5112688,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-10.0,0
5112689,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-9.0,0
5112690,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-20.0,0
5112691,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-1.0,0
5112692,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-1.0,0
5112693,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-35.0,0
5112694,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,Yes,No,No,No,,2.0,-59.0,0
5112695,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-57.0,0
5112696,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-44.0,0
5112699,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-40.0,0
5112700,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-2.0,0
5112701,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-16.0,0
5112702,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-20.0,0
5112703,Female,No,Yes,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17207,-2796,Yes,No,No,No,Sales staff,1.0,-33.0,0
5112705,Male,No,Yes,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-9353,-239,Yes,No,No,No,Laborers,2.0,-3.0,0
5112707,Female,No,Yes,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,Yes,No,No,No,,2.0,-31.0,0
5112708,Female,No,Yes,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,Yes,No,No,No,,2.0,-6.0,0
5112709,Female,No,Yes,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,Yes,No,No,No,,2.0,0.0,0
5112710,Female,No,Yes,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,Yes,No,No,No,,2.0,-2.0,0
5112711,Female,No,Yes,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,Yes,No,No,No,,2.0,-3.0,0
5112715,Female,No,Yes,2,90000.0,Working,Higher education,Married,House / apartment,-14643,-3922,Yes,No,Yes,No,Core staff,4.0,-19.0,0
5112716,Female,No,No,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14701,-4135,Yes,No,No,No,High skill tech staff,3.0,-11.0,0
5112717,Female,No,No,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14701,-4135,Yes,No,No,No,High skill tech staff,3.0,-40.0,0
5112722,Male,No,Yes,0,450000.0,Pensioner,Higher education,Married,House / apartment,-23454,365243,Yes,No,Yes,No,,2.0,-5.0,0
5112724,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-18.0,0
5112725,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-13.0,0
5112726,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-50.0,0
5112729,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-54.0,0
5112730,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-20.0,0
5112731,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-18.0,0
5112732,Female,No,Yes,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-4166,Yes,Yes,Yes,No,High skill tech staff,2.0,-20.0,0
5112733,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-41.0,0
5112734,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-9.0,0
5112735,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-24.0,0
5112736,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-36.0,0
5112737,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-47.0,0
5112738,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-6.0,0
5112740,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-31.0,0
5112741,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-37.0,0
5112742,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-9.0,0
5112743,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-11.0,0
5112744,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-9.0,0
5112745,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-12.0,0
5112746,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-24.0,0
5112747,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-28.0,0
5112748,Male,Yes,Yes,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,Yes,No,No,No,Drivers,2.0,-39.0,0
5112752,Female,No,No,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-12758,-148,Yes,No,No,No,Sales staff,3.0,-13.0,0
5112754,Female,No,No,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-12758,-148,Yes,No,No,No,Sales staff,3.0,-3.0,0
5112755,Female,No,No,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-12758,-148,Yes,No,No,No,Sales staff,3.0,-2.0,0
5112756,Female,No,No,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-12758,-148,Yes,No,No,No,Sales staff,3.0,-21.0,0
5112758,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-26.0,0
5112759,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-40.0,0
5112760,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-30.0,0
5112761,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-58.0,0
5112762,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-48.0,0
5112763,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-40.0,0
5112764,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-37.0,0
5112765,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-39.0,0
5112766,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-20.0,0
5112767,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-26.0,0
5112768,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-27.0,0
5112769,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-38.0,0
5112770,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-34.0,0
5112771,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-34.0,0
5112772,Female,Yes,No,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,Yes,Yes,Yes,Yes,,3.0,-41.0,0
5112774,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-50.0,0
5112775,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-50.0,0
5112776,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-33.0,0
5112778,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-15.0,0
5112780,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-36.0,0
5112781,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-42.0,0
5112782,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-43.0,0
5112783,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-7.0,0
5112784,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-32.0,0
5112785,Male,Yes,Yes,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,Yes,No,No,No,,2.0,-37.0,0
5112786,Female,No,Yes,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20675,365243,Yes,No,Yes,No,,2.0,-7.0,0
5112787,Female,No,Yes,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20675,365243,Yes,No,Yes,No,,2.0,-4.0,0
5112788,Female,No,No,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15977,-6236,Yes,Yes,Yes,No,,2.0,-43.0,0
5112796,Female,Yes,Yes,0,382500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11298,-4714,Yes,Yes,No,No,Laborers,1.0,-37.0,0
5112798,Female,Yes,Yes,0,382500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11298,-4714,Yes,Yes,No,No,Laborers,1.0,-25.0,0
5112799,Female,Yes,Yes,0,382500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11298,-4714,Yes,Yes,No,No,Laborers,1.0,-29.0,0
5112801,Male,Yes,Yes,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,Yes,No,Yes,No,Laborers,3.0,-41.0,0
5112802,Male,Yes,Yes,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,Yes,No,Yes,No,Laborers,3.0,-58.0,1
5112803,Male,Yes,Yes,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,Yes,No,Yes,No,Laborers,3.0,-12.0,0
5112805,Male,Yes,Yes,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,Yes,No,Yes,No,Laborers,3.0,-4.0,0
5112806,Male,Yes,Yes,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,Yes,No,Yes,No,Laborers,3.0,-1.0,0
5112807,Male,Yes,Yes,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,Yes,No,Yes,No,Laborers,3.0,-41.0,0
5112809,Male,No,Yes,0,202500.0,Pensioner,Higher education,Married,House / apartment,-19631,365243,Yes,No,No,No,,2.0,-47.0,0
5112810,Male,No,Yes,0,202500.0,Pensioner,Higher education,Married,House / apartment,-19631,365243,Yes,No,No,No,,2.0,-3.0,0
5112811,Male,No,Yes,0,202500.0,Pensioner,Higher education,Married,House / apartment,-19631,365243,Yes,No,No,No,,2.0,-3.0,0
5112812,Male,No,Yes,0,202500.0,Pensioner,Higher education,Married,House / apartment,-19631,365243,Yes,No,No,No,,2.0,-58.0,0
5112813,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-44.0,0
5112814,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-27.0,0
5112815,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-44.0,0
5112817,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-27.0,0
5112818,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-52.0,0
5112819,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-58.0,0
5112820,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-52.0,0
5112821,Female,No,Yes,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,Yes,No,No,No,Medicine staff,2.0,-58.0,0
5112825,Female,No,Yes,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9994,-1427,Yes,No,No,Yes,Sales staff,2.0,-37.0,0
5112826,Female,No,Yes,3,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,Yes,No,No,No,,5.0,-22.0,0
5112827,Female,No,Yes,3,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,Yes,No,No,No,,5.0,-12.0,0
5112828,Female,No,Yes,3,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,Yes,No,No,No,,5.0,-27.0,0
5112829,Female,No,Yes,3,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,Yes,No,No,No,,5.0,-12.0,0
5112830,Female,No,Yes,3,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,Yes,No,No,No,,5.0,-10.0,0
5112831,Female,No,Yes,1,90000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11644,-635,Yes,No,No,No,Sales staff,3.0,-3.0,0
5112832,Female,No,Yes,1,90000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11644,-635,Yes,No,No,No,Sales staff,3.0,-13.0,0
5112833,Female,No,Yes,1,90000.0,Working,Secondary / secondary special,Separated,With parents,-13200,-1017,Yes,No,Yes,Yes,Sales staff,2.0,-17.0,0
5112835,Female,No,Yes,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15282,-3270,Yes,No,No,No,Laborers,4.0,-16.0,0
5112837,Female,Yes,Yes,1,90000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11908,-348,Yes,No,No,No,Realty agents,3.0,-5.0,0
5112838,Female,No,Yes,0,202500.0,Working,Higher education,Married,House / apartment,-15903,-2051,Yes,Yes,Yes,Yes,Accountants,2.0,-10.0,0
5112839,Female,No,Yes,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20266,365243,Yes,No,Yes,No,,2.0,-12.0,0
5112840,Female,No,Yes,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12080,-1624,Yes,No,No,No,Medicine staff,3.0,-2.0,0
5112842,Female,Yes,Yes,0,427500.0,Working,Higher education,Married,House / apartment,-20052,-2507,Yes,No,No,Yes,Accountants,2.0,-13.0,0
5112843,Female,No,Yes,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21567,365243,Yes,No,Yes,No,,2.0,-9.0,0
5112844,Male,Yes,Yes,0,247500.0,Working,Higher education,Married,House / apartment,-19195,-10692,Yes,No,No,Yes,Managers,2.0,-49.0,0
